horizon_hours,SID,SEASON,origins,storms,track_mean_km,track_median_km,track_p90_km,track_p95_km,wind_mae_kt,wind_rmse_kt,wind_bias_kt,storm_macro_track_mean_km,storm_macro_wind_mae_kt,storm_track_ci95_low_km,storm_track_ci95_high_km,storm_wind_mae_ci95_low_kt,storm_wind_mae_ci95_high_kt
6,2021140N30305,2021,1,1,11.210873342675734,11.210873342675734,11.210873342675734,11.210873342675734,6.367777529454514,6.367777529454514,6.367777529454514,11.210873342675734,6.367777529454514,11.210873342675734,11.210873342675734,6.367777529454514,6.367777529454514
6,2020228N37286,2020,1,1,5.445732302922816,5.445732302922816,5.445732302922816,5.445732302922816,7.186702353226281,7.186702353226281,7.186702353226281,5.445732302922816,7.186702353226281,5.445732302922816,5.445732302922816,7.186702353226281,7.186702353226281
12,2020259N47338,2020,2,1,158.09199729716124,158.09199729716124,179.62906069250351,182.3211936169213,6.0733059200919755,8.514747242540235,6.0733059200919755,158.09199729716124,6.0733059200919755,158.09199729716124,158.09199729716124,6.0733059200919755,6.0733059200919755
12,2023152N26274,2023,2,1,136.22155177844945,136.22155177844945,177.8254983587375,183.0259916812735,4.901300912689496,5.2759628488873265,4.901300912689496,136.22155177844945,4.901300912689496,136.22155177844945,136.22155177844945,4.901300912689496,4.901300912689496
12,2025286N14320,2025,4,1,129.24804986961132,134.77594705792154,146.27286342338246,148.04619709474838,5.663184003584254,8.779242192381144,2.8703625053408697,129.24804986961132,5.663184003584254,129.24804986961132,129.24804986961132,5.663184003584254,5.663184003584254
12,2022304N34296,2022,2,1,124.87326120163446,124.87326120163446,150.4628551393561,153.66155438157128,2.4807416920308754,2.4893850824833854,-2.4807416920308754,124.87326120163446,2.4807416920308754,124.87326120163446,124.87326120163446,2.4807416920308754,2.4807416920308754
12,2020299N18277,2020,15,1,118.86615637586803,87.07420210180393,242.78013693525273,250.02819893229008,9.005664720865628,11.335744800541548,0.012275672577629375,118.86615637586803,9.005664720865628,118.86615637586803,118.86615637586803,9.005664720865628,9.005664720865628
12,2020186N30289,2020,4,1,118.08185941755806,106.70789603249673,176.8750443059655,185.5913207659077,1.4912399112447599,1.7635163680907167,-0.07647018334554012,118.08185941755806,1.4912399112447599,118.08185941755806,118.08185941755806,1.4912399112447599,1.4912399112447599
12,2024268N17278,2024,7,1,115.2431674251251,124.29323742150352,171.22369176000393,173.42018016425538,19.598709603183835,23.735673955398386,3.7895008041697054,115.2431674251251,19.598709603183835,115.2431674251251,115.2431674251251,19.598709603183835,19.598709603183835
12,2022278N14331,2022,4,1,103.9330187218043,109.10272351080212,155.4480516534369,157.0833500174612,0.4634527444668519,0.5396178989938479,0.04821711012851271,103.9330187218043,0.4634527444668519,103.9330187218043,103.9330187218043,0.4634527444668519,0.4634527444668519
12,2022285N19266,2022,8,1,102.3478989620932,100.35727953427458,162.71416775086323,166.03921575664205,4.493140897338565,6.149353254450555,1.7226093736939565,102.3478989620932,4.493140897338565,102.3478989620932,102.3478989620932,4.493140897338565,4.493140897338565
12,2022263N29314,2022,16,1,100.80988982819648,98.51174664229455,151.7126233502364,154.85265392365525,3.678395216497911,4.38477693279272,-2.2903150991387826,100.80988982819648,3.678395216497911,100.80988982819648,100.80988982819648,3.678395216497911,3.678395216497911
12,2020291N32305,2020,22,1,97.669222873037,90.3407562231555,193.8562511751235,225.82839983000758,4.9019131015164925,7.4330526684373845,1.7565481871862758,97.669222873037,4.9019131015164925,97.669222873037,97.669222873037,4.9019131015164925,4.9019131015164925
12,2021299N33284,2021,26,1,97.66056287425938,89.90068824203158,171.05270829080058,192.5245923636168,4.286600790250818,4.987433187328282,1.5837167531965854,97.66056287425938,4.286600790250818,97.66056287425938,97.66056287425938,4.286600790250818,4.286600790250818
12,2024293N21294,2024,9,1,95.63451505111523,82.38616179357788,149.98358817384934,176.0004263892137,9.623522913060974,12.92825257143793,7.803381068928925,95.63451505111523,9.623522913060974,95.63451505111523,95.63451505111523,9.623522913060974,9.623522913060974
12,2020138N28281,2020,5,1,94.96277434403638,81.68656615810912,124.05142123260725,127.5633683155708,3.1006483076211198,3.3331935850918835,-1.4009508448773318,94.96277434403638,3.1006483076211198,94.96277434403638,94.96277434403638,3.1006483076211198,3.1006483076211198
12,2020306N15288,2020,35,1,93.80061968058322,89.35711354751372,178.49513952649983,183.71406703824692,10.977667293813305,13.7247334279846,-1.7796273417353001,93.80061968058322,10.977667293813305,93.80061968058322,93.80061968058322,10.977667293813305,10.977667293813305
12,2023239N21274,2023,14,1,91.51728870983344,88.95064644974909,135.05346845870525,136.1979492808133,7.211254066173871,9.441794887072065,-0.7278701306533212,91.51728870983344,7.211254066173871,91.51728870983344,91.51728870983344,7.211254066173871,7.211254066173871
12,2023241N28308,2023,10,1,90.68789718978567,72.37137369954308,170.48969031783204,212.8530482479629,5.515736702260835,6.957157927931538,0.1438778390115651,90.68789718978567,5.515736702260835,90.68789718978567,90.68789718978567,5.515736702260835,5.515736702260835
12,2023234N25271,2023,1,1,88.89915596334066,88.89915596334066,88.89915596334066,88.89915596334066,2.608031231729953,2.608031231729953,2.608031231729953,88.89915596334066,2.608031231729953,88.89915596334066,88.89915596334066,2.608031231729953,2.608031231729953
12,2022311N21293,2022,12,1,87.86685201092853,69.76446779342366,144.34835837255883,177.55065155383676,10.599963969796457,12.870276001066763,4.035812403466339,87.86685201092853,10.599963969796457,87.86685201092853,87.86685201092853,10.599963969796457,10.599963969796457
12,2024279N21265,2024,15,1,84.02535312203196,78.13027216965313,138.56591603470744,159.28649701235852,22.44969579463736,28.51257121820457,-15.604630533622025,84.02535312203196,22.44969579463736,84.02535312203196,84.02535312203196,22.44969579463736,22.44969579463736
12,2023271N16316,2023,8,1,83.91389582618372,87.13641768825765,122.16544126324796,123.12403724646836,2.3789281902255084,2.8474862563537067,1.7729766521701986,83.91389582618372,2.3789281902255084,83.91389582618372,83.91389582618372,2.3789281902255084,2.3789281902255084
12,2020276N17277,2020,12,1,83.80128146314496,79.15919562797004,137.68558121660172,141.88820759276857,10.347868858460338,12.300472386447533,5.155397180001514,83.80128146314496,10.347868858460338,83.80128146314496,83.80128146314496,10.347868858460338,10.347868858460338
12,2020154N19269,2020,27,1,81.23518874744083,65.33737702837773,158.4451469592826,186.18997051996877,4.318339776060368,5.294376478886179,0.2605896743703267,81.23518874744083,4.318339776060368,81.23518874744083,81.23518874744083,4.318339776060368,4.318339776060368
12,2025270N21285,2025,12,1,81.2319936367877,77.83932204297744,102.86270565152921,134.4168327668598,3.862451230043447,4.848182320650424,-0.8077756749980995,81.2319936367877,3.862451230043447,81.2319936367877,81.2319936367877,3.862451230043447,3.862451230043447
12,2021227N36297,2021,26,1,77.51286986513476,47.812085839168894,175.2686249282388,201.12135994876107,5.663448414801595,7.7446638003332975,1.6063541767881326,77.51286986513476,5.663448414801595,77.51286986513476,77.51286986513476,5.663448414801595,5.663448414801595
12,2020256N11329,2020,38,1,77.49156641135107,51.80165293914523,174.22685703954548,240.5986021840446,5.5769998438917865,7.407459492486718,-1.615932511333994,77.49156641135107,5.5769998438917865,77.49156641135107,77.49156641135107,5.5769998438917865,5.5769998438917865
12,2024253N21266,2024,7,1,77.22318582461946,75.10830742201344,129.54443513072928,142.4479835160936,16.058455587380244,18.83395301980841,-0.8342645119738928,77.22318582461946,16.058455587380244,77.22318582461946,77.22318582461946,16.058455587380244,16.058455587380244
12,2024216N20284,2024,18,1,76.63696713617064,72.50426127910518,107.41708383558485,118.3129329306916,7.1027093900705855,8.507824859996653,-0.9997140120294392,76.63696713617064,7.1027093900705855,76.63696713617064,76.63696713617064,7.1027093900705855,7.1027093900705855
12,2024306N39319,2024,5,1,75.7336717968325,63.084467547457336,113.23217533947835,123.97262338447429,5.7190840663049745,7.220746748830615,3.072507929248458,75.7336717968325,5.7190840663049745,75.7336717968325,75.7336717968325,5.7190840663049745,5.7190840663049745
12,2022246N18301,2022,26,1,75.09443690150398,48.85640956063618,149.92925269735343,206.01010975708667,5.992348527186665,7.512065923169822,-0.1774364582838247,75.09443690150398,5.992348527186665,75.09443690150398,75.09443690150398,5.992348527186665,5.992348527186665
12,2020261N21265,2020,16,1,75.0712598103461,62.646075857784155,119.11720414239633,152.43757366632585,5.669932087698196,7.113771761696446,-1.475930954579404,75.0712598103461,5.669932087698196,75.0712598103461,75.0712598103461,5.669932087698196,5.669932087698196
12,2021169N23268,2021,7,1,74.93127125056472,68.17632207624646,118.81977163642891,122.78551915354919,4.485227874255676,5.989095694033318,-1.3470695989749477,74.93127125056472,4.485227874255676,74.93127125056472,74.93127125056472,4.485227874255676,4.485227874255676
12,2024319N16282,2024,10,1,72.92239077739637,73.45801708682737,124.32242939630841,144.60803094690036,4.354798245330537,5.291892192467418,3.357829598818365,72.92239077739637,4.354798245330537,72.92239077739637,72.92239077739637,4.354798245330537,4.354798245330537
12,2023292N13309,2023,35,1,71.25239497306046,59.56640825681829,145.4858648878086,187.65925545701663,5.729283891744983,7.388768589375233,0.9771115619081365,71.25239497306046,5.729283891744983,71.25239497306046,71.25239497306046,5.729283891744983,5.729283891744983
12,2023232N13300,2023,44,1,70.95620383256973,66.01514331663263,152.82105163175282,167.81022969985509,6.195293438273513,8.30423754675957,-0.9884106487682643,70.95620383256973,6.195293438273513,70.95620383256973,70.95620383256973,6.195293438273513,6.195293438273513
12,2020244N30279,2020,16,1,69.3901787295159,71.62914008880907,112.89337400804021,122.91879682206849,3.8466480843707975,4.37295026814268,3.536638690686024,69.3901787295159,3.8466480843707975,69.3901787295159,69.3901787295159,3.8466480843707975,3.8466480843707975
12,2020234N14280,2020,10,1,69.35462563374506,68.0499289807972,100.18463780214691,100.87067711380287,7.022003975042796,9.63804209943004,3.8659844454276446,69.35462563374506,7.022003975042796,69.35462563374506,69.35462563374506,7.022003975042796,7.022003975042796
12,2025261N19312,2025,26,1,69.0408125790612,63.42675808608658,117.55536420240347,122.15357770940291,5.2531579085844555,8.207647922739318,-3.986503849308352,69.0408125790612,5.2531579085844555,69.0408125790612,69.0408125790612,5.2531579085844555,5.2531579085844555
12,2020279N16284,2020,18,1,66.7652471587554,69.03600645692003,94.79141212384025,105.57910338535332,9.448009127476805,13.53190369351151,-2.927577964950071,66.7652471587554,9.448009127476805,66.7652471587554,66.7652471587554,9.448009127476805,9.448009127476805
12,2023193N37305,2023,35,1,66.24613557063238,60.53478944703771,111.73621043898903,132.29752625535593,4.8193466769904845,6.303878183265039,1.192999022465605,66.24613557063238,4.8193466769904845,66.24613557063238,66.24613557063238,4.8193466769904845,4.8193466769904845
12,2022266N12294,2022,25,1,66.06178051039534,59.234767008220324,126.38292891272977,134.79304345098276,12.11877614029825,17.70071908939241,-1.9118451763055107,66.06178051039534,12.11877614029825,66.06178051039534,66.06178051039534,12.11877614029825,12.11877614029825
12,2025294N14290,2025,35,1,66.04588245986328,45.943268660904955,130.7966930950487,172.17727022787778,9.338112571636458,13.597435571645043,-2.101313797910026,66.04588245986328,9.338112571636458,66.04588245986328,66.04588245986328,9.338112571636458,9.338112571636458
12,2021256N21265,2021,7,1,65.77868578394744,54.9747797560763,108.52460728924797,114.96484014122137,9.562541523744146,13.439400107618978,-5.840249103196215,65.77868578394744,9.562541523744146,65.77868578394744,65.77868578394744,9.562541523744146,9.562541523744146
12,2020211N13306,2020,18,1,63.593302785614455,48.42584004015734,141.55070385812732,152.8534928973927,9.05766541850391,10.704313143059371,2.6908719800398764,63.593302785614455,9.05766541850391,63.593302785614455,63.593302785614455,9.05766541850391,9.05766541850391
12,2025280N11319,2025,12,1,62.3780216869408,59.90942479948042,100.01619166476716,113.2138602388996,4.667024891030153,5.816443347112864,2.6979687815383007,62.3780216869408,4.667024891030153,62.3780216869408,62.3780216869408,4.667024891030153,4.667024891030153
12,2022257N16312,2022,33,1,61.659046900472276,44.69409730650905,105.81825574944476,128.84432372951264,6.600973979283429,8.178734714257287,-3.4502014822570004,61.659046900472276,6.600973979283429,61.659046900472276,61.659046900472276,6.600973979283429,6.600973979283429
12,2024269N39302,2024,12,1,61.18856779579031,43.30078705421086,144.28706599946773,155.11254875513677,5.922572776115743,7.655317187607576,-4.5627228859216045,61.18856779579031,5.922572776115743,61.18856779579031,61.18856779579031,5.922572776115743,5.922572776115743
12,2024309N13283,2024,18,1,60.88855574016155,57.92254444429134,96.86062839669907,104.87439965638984,7.616302493748021,11.16903782115672,3.8051908368992367,60.88855574016155,7.616302493748021,60.88855574016155,60.88855574016155,7.616302493748021,7.616302493748021
12,2021222N14301,2021,10,1,60.83219933562797,54.97378025582145,93.97757229997409,112.77590915556486,6.189978876330071,7.899201993557043,4.249578159993648,60.83219933562797,6.189978876330071,60.83219933562797,60.83219933562797,6.189978876330071,6.189978876330071
12,2020245N16285,2020,5,1,59.911754165399614,54.87260627271006,89.44211975228733,91.42259335669088,18.12546757083377,22.087412002930606,7.364059944801457,59.911754165399614,18.12546757083377,59.911754165399614,59.911754165399614,18.12546757083377,18.12546757083377
12,2021182N09317,2021,30,1,59.25094238597112,52.17524609766538,122.39988382413405,124.41493866711468,7.138655460291386,8.724673146764607,2.76352480504064,59.25094238597112,7.138655460291386,59.25094238597112,59.25094238597112,7.138655460291386,7.138655460291386
12,2020314N28313,2020,16,1,59.20868615965876,50.33375470706811,102.8152729539265,144.02637156786272,2.7340920190734517,3.4350517185047678,-0.47861875465117376,59.20868615965876,2.7340920190734517,59.20868615965876,59.20868615965876,2.7340920190734517,2.7340920190734517
12,2020224N11326,2020,16,1,59.17404725482322,52.03529249846375,127.38113085234926,133.13967174442882,5.121790928491131,6.362578092140526,0.6520684773113608,59.17404725482322,5.121790928491131,59.17404725482322,59.17404725482322,5.121790928491131,5.121790928491131
12,2021262N10333,2021,8,1,58.50472367370467,58.970939447951835,93.26760637330804,97.31023284837664,7.370726212411655,10.48070572442176,2.3218692670424153,58.50472367370467,7.370726212411655,58.50472367370467,58.50472367370467,7.370726212411655,7.370726212411655
12,2024225N14313,2024,26,1,58.39368011035734,56.666953873191815,97.70899572224539,106.793184246967,5.09370173509596,6.008816767185723,-0.2457881096296583,58.39368011035734,5.09370173509596,58.39368011035734,58.39368011035734,5.09370173509596,5.09370173509596
12,2023231N15313,2023,16,1,58.27509139222596,46.44497117670541,110.63151215116785,127.43281391612376,4.070950788914395,5.098339477455013,1.7730681829733672,58.27509139222596,4.070950788914395,58.27509139222596,58.27509139222596,4.070950788914395,4.070950788914395
12,2025268N19306,2025,22,1,58.04688611013109,48.45537359405644,102.37651889994757,134.66801687024477,9.702282460369261,11.54301192859722,-2.96042589165296,58.04688611013109,9.702282460369261,58.04688611013109,58.04688611013109,9.702282460369261,9.702282460369261
12,2025185N30280,2025,5,1,57.422212091165854,43.61902977076682,90.03608586743539,95.69666109894186,10.65485937921097,14.331277570140136,7.583218568955379,57.422212091165854,10.65485937921097,57.422212091165854,57.422212091165854,10.65485937921097,10.65485937921097
12,2021225N15313,2021,28,1,56.59745660313833,52.030714095781356,94.57589913376395,107.72651633891282,8.692618524889427,11.47125109119225,-2.2661609910344778,56.59745660313833,8.692618524889427,56.59745660313833,56.59745660313833,8.692618524889427,8.692618524889427
12,2024271N17319,2024,9,1,56.530977663911834,41.87808002960443,133.22641568163107,148.0647130779482,4.238603990902673,4.797131601009926,1.4340663003109704,56.530977663911834,4.238603990902673,56.530977663911834,56.530977663911834,4.238603990902673,4.238603990902673
12,2023258N14318,2023,22,1,56.411226373067095,56.35106354571815,100.41127832933617,113.81230405179633,4.5625415159304845,5.296737897812637,0.22336474240876472,56.411226373067095,4.5625415159304845,56.411226373067095,56.411226373067095,4.5625415159304845,4.5625415159304845
12,2020251N17319,2020,33,1,56.29680044861779,44.83046143916536,106.5006699009332,120.8585913792134,3.8110280456345382,4.615246487161506,-0.22594649583767146,56.29680044861779,3.8110280456345382,56.29680044861779,56.29680044861779,3.8110280456345382,3.8110280456345382
12,2024256N16332,2024,18,1,55.32132673582519,53.331626169567606,88.68763695337277,97.27428679559958,2.51492480224889,2.88705063045025,-0.37674409991860575,55.32132673582519,2.51492480224889,55.32132673582519,55.32132673582519,2.51492480224889,2.51492480224889
12,2023266N16323,2023,47,1,55.10716305693022,50.21504852108174,98.86930831298156,105.80388380879883,4.146433115941896,4.912720513275984,0.6056072533688195,55.10716305693022,4.146433115941896,55.10716305693022,55.10716305693022,4.146433115941896,4.146433115941896
12,2021239N17281,2021,18,1,54.51781766795609,50.340413883474824,86.32118907847658,96.90297587837877,10.155581859045204,13.894998966847625,-4.064790621856158,54.51781766795609,10.155581859045204,54.51781766795609,54.51781766795609,10.155581859045204,10.155581859045204
12,2024274N14328,2024,25,1,54.16305874292202,47.32378741782096,92.46037363402289,114.47712580878989,7.436364502290768,8.940851618504203,-2.5598310081174733,54.16305874292202,7.436364502290768,54.16305874292202,54.16305874292202,7.436364502290768,7.436364502290768
12,2021240N13313,2021,12,1,54.10428670122325,49.51146426046242,85.79757180863649,86.3201507860275,3.8105996483925804,5.127207593793425,0.6334302961716135,54.10428670122325,3.8105996483925804,54.10428670122325,54.10428670122325,3.8105996483925804,3.8105996483925804
12,2020233N14313,2020,31,1,53.066812308632294,46.85745072767578,95.05261841439449,128.95024040726116,8.514966576331124,11.294538867423897,-5.0481159376121205,53.066812308632294,8.514966576331124,53.066812308632294,53.066812308632294,8.514966576331124,8.514966576331124
12,2023251N16334,2023,32,1,52.740904136804566,54.55930544562286,76.4255297994157,82.15868552239192,4.384530892978195,5.108938635733513,-0.6118215015674997,52.740904136804566,4.384530892978195,52.740904136804566,52.740904136804566,4.384530892978195,4.384530892978195
12,2021165N32282,2021,1,1,52.15773722407557,52.15773722407557,52.15773722407557,52.15773722407557,12.930481984687646,12.930481984687646,12.930481984687646,52.15773722407557,12.930481984687646,52.15773722407557,52.15773722407557,12.930481984687646,12.930481984687646
12,2025236N27298,2025,10,1,51.68826082238265,38.584817874216604,94.28002552396413,95.6461904635016,6.25280124129415,7.30977272913694,0.25539824268463107,51.68826082238265,6.25280124129415,51.68826082238265,51.68826082238265,6.25280124129415,6.25280124129415
12,2021266N10327,2021,44,1,51.63164894004778,41.593136144439526,89.39983281742263,104.03521642401068,7.974317363096731,9.777934481419713,-5.053828157262284,51.63164894004778,7.974317363096731,51.63164894004778,51.63164894004778,7.974317363096731,7.974317363096731
12,2025215N33284,2025,7,1,51.54567264956525,47.62873940515604,64.68297013385275,70.82978187722284,4.8376699371673135,5.619915803304799,-1.4436909885170945,51.54567264956525,4.8376699371673135,51.54567264956525,51.54567264956525,4.8376699371673135,4.8376699371673135
12,2021272N07338,2021,14,1,51.14995472710234,43.832003109957455,82.00071637444988,109.03786647776137,5.272879034012755,6.579266984175386,2.357243321026349,51.14995472710234,5.272879034012755,51.14995472710234,51.14995472710234,5.272879034012755,5.272879034012755
12,2022304N16287,2022,14,1,51.07985516230259,45.62250904482722,88.05212315025976,111.86237117329384,9.875167037176624,13.684403680753507,4.858121827551612,51.07985516230259,9.875167037176624,51.07985516230259,51.07985516230259,9.875167037176624,9.875167037176624
12,2020261N10335,2020,8,1,51.04886780592464,48.99260364479742,67.7741223597419,78.47307961783248,2.257299637705095,2.921053035363363,1.6144669871085129,51.04886780592464,2.257299637705095,51.04886780592464,51.04886780592464,2.257299637705095,2.257299637705095
12,2024181N09320,2024,38,1,50.75226257248728,50.137197699281984,79.34442347557749,93.92002813578107,11.602812660432159,14.975184996062534,2.6306015745466818,50.75226257248728,11.602812660432159,50.75226257248728,50.75226257248728,11.602812660432159,11.602812660432159
12,2023242N15339,2023,8,1,50.50344643490034,51.551639091499055,70.18476592771667,80.82207378149127,7.1563569936666624,8.390355687924195,1.875454939155222,50.50344643490034,7.1563569936666624,50.50344643490034,50.50344643490034,7.1563569936666624,7.1563569936666624
12,2025223N17337,2025,41,1,50.0761851116517,41.4161419469549,88.38175118057435,114.4782833788366,7.3034652969304155,11.454266874254612,-1.0171673787666533,50.0761851116517,7.3034652969304155,50.0761851116517,50.0761851116517,7.3034652969304155,7.3034652969304155
12,2023173N10320,2023,11,1,49.7109225752791,48.6272560665475,79.84192669004747,79.87275554259557,4.1413416814629525,4.653160522921197,2.057419069847046,49.7109225752791,4.1413416814629525,49.7109225752791,49.7109225752791,4.1413416814629525,4.1413416814629525
12,2020318N16289,2020,15,1,48.82537780778181,33.99479779479923,104.27425390686473,129.99760682191516,19.819800723948145,23.00309312637763,-4.059979114355454,48.82537780778181,19.819800723948145,48.82537780778181,48.82537780778181,19.819800723948145,19.819800723948145
12,2023284N10330,2023,13,1,48.16266375662046,40.13933125810024,91.00699349907562,100.6826165536016,3.83879590318719,4.602461493012224,-0.3081571824819964,48.16266375662046,3.83879590318719,48.16266375662046,48.16266375662046,3.83879590318719,3.83879590318719
12,2024275N10336,2024,35,1,48.05091238048432,42.20890919443914,110.17531654688563,115.64584425239036,5.4782460611909025,7.0654818462353886,0.649977308695642,48.05091238048432,5.4782460611909025,48.05091238048432,48.05091238048432,5.4782460611909025,5.4782460611909025
12,2020258N18332,2020,10,1,47.856940306471834,41.77185656292801,89.33027649226948,90.31265662997095,3.719052498424589,4.840845695221221,1.8972896505659869,47.856940306471834,3.719052498424589,47.856940306471834,47.856940306471834,3.719052498424589,3.719052498424589
12,2020205N26272,2020,10,1,47.39796396398297,39.795037869897314,76.82421257561268,89.8468932512572,10.372284795201452,11.458911574381597,-9.21505413031917,47.39796396398297,10.372284795201452,47.39796396398297,47.39796396398297,10.372284795201452,10.372284795201452
12,2020251N15342,2020,24,1,45.93779551827215,35.595301396803556,90.77969163237468,111.80628816197869,3.5211853513049163,4.355566439462023,1.4576851151276873,45.93779551827215,3.5211853513049163,45.93779551827215,45.93779551827215,3.5211853513049163,3.5211853513049163
12,2020174N39293,2020,1,1,45.68410341514415,45.68410341514415,45.68410341514415,45.68410341514415,9.705728907715184,9.705728907715184,9.705728907715184,45.68410341514415,9.705728907715184,45.68410341514415,45.68410341514415,9.705728907715184,9.705728907715184
12,2020256N25281,2020,17,1,44.80515444548697,44.96795556364983,60.73675885720447,69.53605139643699,13.660858945778786,17.48631336517881,0.47267868603417396,44.80515444548697,13.660858945778786,44.80515444548697,44.80515444548697,13.660858945778786,13.660858945778786
12,2021244N12339,2021,37,1,43.42080783695287,41.400192389322534,90.78074490675961,99.6489394897493,4.467633114527408,5.534692088090608,1.6166160942282335,43.42080783695287,4.467633114527408,43.42080783695287,43.42080783695287,4.467633114527408,4.467633114527408
12,2020203N09323,2020,11,1,43.28313579638488,41.72772599057621,58.81053608567906,86.46464983515494,5.660865571693849,6.860650892671362,3.3908875806257317,43.28313579638488,5.660865571693849,43.28313579638488,43.28313579638488,5.660865571693849,5.660865571693849
12,2022244N38313,2022,23,1,40.21269305726791,40.9243014221188,58.319027736584594,65.12311281609728,5.000264858223562,6.445193500547651,-2.7982107978943827,40.21269305726791,5.000264858223562,40.21269305726791,40.21269305726791,5.000264858223562,5.000264858223562
12,2021262N16307,2021,10,1,39.18946306228692,39.7819285918709,60.170472436102436,62.938202666033085,2.501370318988763,3.5264644772954044,1.8906408045980438,39.18946306228692,2.501370318988763,39.18946306228692,39.18946306228692,2.501370318988763,2.501370318988763
12,2023249N12320,2023,37,1,38.437586581045764,32.56909028104679,68.20184607706065,75.49906859595333,6.563454530547388,10.395412006377144,-0.711992550944404,38.437586581045764,6.563454530547388,38.437586581045764,38.437586581045764,6.563454530547388,6.563454530547388
12,2023170N11323,2023,16,1,37.949649178739335,37.80394042347079,58.76087570720375,68.8643924400549,3.7946529332740195,4.591835552458334,0.837740909558629,37.949649178739335,3.7946529332740195,37.949649178739335,37.949649178739335,3.7946529332740195,3.7946529332740195
12,2022280N11294,2022,6,1,35.26513968937484,37.15992661635429,49.04896574094144,50.732135396693295,11.633068081124852,15.985749384296202,1.1480330506160037,35.26513968937484,11.633068081124852,35.26513968937484,35.26513968937484,11.633068081124852,11.633068081124852
12,2021241N32308,2021,1,1,30.54315464636861,30.54315464636861,30.54315464636861,30.54315464636861,6.938480662978876,6.938480662978876,6.938480662978876,30.54315464636861,6.938480662978876,30.54315464636861,30.54315464636861,6.938480662978876,6.938480662978876
12,2025180N19266,2025,1,1,24.81420704341328,24.81420704341328,24.81420704341328,24.81420704341328,21.927270542743898,21.927270542743898,21.927270542743898,24.81420704341328,21.927270542743898,24.81420704341328,24.81420704341328,21.927270542743898,21.927270542743898
24,2020186N30289,2020,2,1,445.3097056900526,445.3097056900526,523.5247164054188,533.3015927448395,1.3426310074119598,1.8583417872532793,-1.2848253485153762,445.3097056900526,1.3426310074119598,445.3097056900526,445.3097056900526,1.3426310074119598,1.3426310074119598
24,2025286N14320,2025,2,1,388.12281803304245,388.12281803304245,446.8258817015301,454.16376466009103,9.501597191155856,11.1218219560725,5.780534096395893,388.12281803304245,9.501597191155856,388.12281803304245,388.12281803304245,9.501597191155856,9.501597191155856
24,2024268N17278,2024,5,1,371.0526371722197,407.16425728385286,512.0678184347254,517.8520683504169,22.789216586424693,27.686111682264393,-10.95590718361951,371.0526371722197,22.789216586424693,371.0526371722197,371.0526371722197,22.789216586424693,22.789216586424693
24,2020299N18277,2020,13,1,305.53357203037217,249.4950184999356,613.1783018949085,679.1293626646802,16.138805740643132,19.116462699993125,4.711766645562172,305.53357203037217,16.138805740643132,305.53357203037217,305.53357203037217,16.138805740643132,16.138805740643132
24,2022263N29314,2022,14,1,261.7116152308939,282.9678427192208,375.1881580542778,400.0171170292389,6.259257962252759,7.573742533230958,-0.9408163930545348,261.7116152308939,6.259257962252759,261.7116152308939,261.7116152308939,6.259257962252759,6.259257962252759
24,2021299N33284,2021,24,1,255.33023960590978,235.31051820316662,411.27883337720004,413.2545751317036,5.923380011229505,8.151449423142894,3.942251118812918,255.33023960590978,5.923380011229505,255.33023960590978,255.33023960590978,5.923380011229505,5.923380011229505
24,2020306N15288,2020,31,1,253.58433353323457,231.6286409398549,438.3807230587282,445.2450365553317,19.63657186488069,27.39743351193793,-0.06016551383116312,253.58433353323457,19.63657186488069,253.58433353323457,253.58433353323457,19.63657186488069,19.63657186488069
24,2022285N19266,2022,6,1,251.75356899082115,269.1851346393296,354.0221300224356,363.44746057412937,11.530528074389752,13.210573774893815,11.030018238569534,251.75356899082115,11.530528074389752,251.75356899082115,251.75356899082115,11.530528074389752,11.530528074389752
24,2021227N36297,2021,24,1,242.0998669826021,153.42590644918778,545.4993575589707,670.1794664130442,9.394337357518571,11.821231095959174,3.943876912838791,242.0998669826021,9.394337357518571,242.0998669826021,242.0998669826021,9.394337357518571,9.394337357518571
24,2021169N23268,2021,5,1,237.0063633259952,162.8115516019982,371.7484667001415,379.3349769885329,5.591653932496637,6.660507720954251,-5.292030853525278,237.0063633259952,5.591653932496637,237.0063633259952,237.0063633259952,5.591653932496637,5.591653932496637
24,2022311N21293,2022,10,1,235.99700579327524,215.85149065781164,330.8481233060946,428.9639354220408,16.79748176683172,22.741996721022627,13.83029393180143,235.99700579327524,16.79748176683172,235.99700579327524,235.99700579327524,16.79748176683172,16.79748176683172
24,2025270N21285,2025,10,1,230.31850514006936,236.61585702311902,308.09583873978573,333.2439801755893,8.054744473056214,9.297014401880018,-7.890829169724952,230.31850514006936,8.054744473056214,230.31850514006936,230.31850514006936,8.054744473056214,8.054744473056214
24,2020291N32305,2020,20,1,223.18373601639263,200.6211403672924,430.1571567553108,475.0261436730659,11.14390168494432,15.12742245388755,-0.6876213348750628,223.18373601639263,11.14390168494432,223.18373601639263,223.18373601639263,11.14390168494432,11.14390168494432
24,2020276N17277,2020,10,1,221.876186832436,201.49473313802366,310.0229061805727,338.6585078841191,13.807363531420282,15.989948688214518,13.18267312423759,221.876186832436,13.807363531420282,221.876186832436,221.876186832436,13.807363531420282,13.807363531420282
